ID,Count.StartTime,Count.UnitTypeID,Count.Booked Weight,Count.VGM Weight,Corrected Weight,Variance
14433045,44970,SWAP45,40000,35,35000,5000
14442439,44973,SWAP45,25000,19,19000,6000
14401911,44958,SWAP45,24500,18,18000,6500
14416646,44964,SWAP45,30000,23,23000,7000
14384538,44951,SWAP45,34500,23,23000,11500
14368515,44944,SWAP45,15500,8,8000,7500
14353116,44938,SWAP45,15500,9,9000,6500
14338910,44931,SWAP45,24500,9,9000,15500
14537444,45009,SWAP45,11000,,11000,0
14529264,45006,SWAP45,23000,19,19000,4000
14336267,44930,SWAP45,24500,33,33000,-8500
14350015,44937,SWAP45,34500,25,25000,9500
14367366,44944,SWAP45,24500,21,21000,3500
14382909,44950,SWAP45,15500,11,11000,4500
14396163,44956,SWAP45,34500,28,28000,6500
14413072,44963,SWAP45,30000,21,21000,9000
14425867,44967,SWAP45,30000,28,28000,2000
14439239,44972,SWAP45,11000,8,8000,3000
14455584,44978,SWAP45,30000,26,26000,4000
14464387,44981,SWAP45,11000,8,8000,3000
14512882,45000,SWAP45,40000,27,27000,13000
14496530,44994,SWAP45,70000,9,9000,61000
14481585,44988,SWAP45,40000,9,9000,31000
14480866,44987,SWAP45,11000,9,9000,2000
14496533,44994,SWAP45,20000,9,9000,11000
14512881,45000,SWAP45,11000,39,39000,-28000
14464388,44981,SWAP45,11000,8,8000,3000
14455587,44978,SWAP45,30000,28,28000,2000
14439240,44972,SWAP45,30000,29,29000,1000
14422176,44966,SWAP45,30000,18,18000,12000
14401912,44958,SWAP45,34500,30,30000,4500
14388227,44952,SWAP45,34500,20,20000,14500
14375214,44946,SWAP45,15500,10,10000,5500
14362262,44942,SWAP45,15500,10,10000,5500
14348367,44936,SWAP45,44500,30,30000,14500
14336268,44930,SWAP45,34500,23,23000,11500
14336268,44930,SWAP45,34500,,34500,0
14529266,45006,SWAP45,11000,8,8000,3000
14537446,45009,SWAP45,41000,,41000,0
14344399,44935,SWAP45,29500,15,15000,14500
14329877,44928,SWAP45,24500,14,14000,10500
14356586,44939,SWAP45,34500,19,19000,15500
14369959,44945,SWAP45,15500,9,9000,6500
14369959,44945,SWAP45,15500,8,8000,7500
14385130,44951,SWAP45,24500,15,15000,9500
14399127,44957,SWAP45,15500,9,9000,6500
14416693,44964,SWAP45,40000,41,41000,-1000
14433047,44970,SWAP45,30000,28,28000,2000
14450636,44977,SWAP45,30000,29,29000,1000
14464399,44981,SWAP45,11000,8,8000,3000
14477544,44987,SWAP45,25000,20,20000,5000
14524297,45005,SWAP45,25000,,25000,0
14524297,45005,SWAP45,25000,26,26000,-1000
14508828,44998,SWAP45,11000,,11000,0
14508828,44998,SWAP45,11000,16,16000,-5000
14508828,44998,SWAP45,11000,,11000,0
14493164,44993,SWAP45,23500,24,24000,-500
14487229,44991,SWAP45,23500,40,40000,-16500
14510419,44999,SWAP45,12500,,12500,0
14510419,44999,SWAP45,12500,9,9000,3500
14524298,45005,SWAP45,20000,27,27000,-7000
14472377,44985,SWAP45,11000,11,11000,0
14455563,44978,SWAP45,4500,9,9000,-4500
14441700,44973,SWAP45,11000,9,9000,2000
14425868,44967,SWAP45,20000,18,18000,2000
14413073,44963,SWAP45,20000,18,18000,2000
14382913,44950,SWAP45,15500,8,8000,7500
14396164,44956,SWAP45,15500,9,9000,6500
14367368,44944,SWAP45,24500,14,14000,10500
14354651,44938,SWAP45,20500,17,17000,3500
14339583,44931,SWAP45,29500,9,9000,20500
14536948,45009,SWAP45,11000,,11000,0
14536954,45009,SWAP45,28000,,28000,0
14344540,44935,SWAP45,34500,27,27000,7500
14329878,44928,SWAP45,34500,34,34000,500
14358154,44939,SWAP45,15500,8,8000,7500
14391518,44953,SWAP45,15500,8,8000,7500
14375144,44946,SWAP45,15500,10,10000,5500
14422181,44966,SWAP45,35000,25,25000,10000
14404053,44958,SWAP45,11000,9,9000,2000
14439251,44972,SWAP45,20000,20,20000,0
14455590,44978,SWAP45,11000,8,8000,3000
14468923,44984,SWAP45,40000,40,40000,0
14524301,45005,SWAP45,20000,20,20000,0
14524301,45005,SWAP45,20000,,20000,0
14506122,44998,SWAP45,11000,11,11000,0
14481586,44988,SWAP45,11000,8,8000,3000
14493159,44993,SWAP45,33500,39,39000,-5500
14493158,44993,SWAP45,33500,14,14000,19500
14512879,45000,SWAP45,40000,30,30000,10000
14477545,44987,SWAP45,25000,15,15000,10000
14464400,44981,SWAP45,11000,9,9000,2000
14464400,44981,SWAP45,11000,9,9000,2000
14435385,44971,SWAP45,15000,12,12000,3000
14453590,44978,SWAP45,30000,32,32000,-2000
14404589,44959,SWAP45,41500,41,41000,500
14419736,44965,SWAP45,11000,21,21000,-10000
14380333,44949,SWAP45,34500,8,8000,26500
14395695,44956,SWAP45,24500,18,18000,6500
14395695,44956,SWAP45,24500,,24500,0
14365660,44943,SWAP45,15500,11,11000,4500
14350522,44937,SWAP45,34500,15,15000,19500
14336269,44930,SWAP45,34500,28,28000,6500
14529268,45006,SWAP45,40000,31,31000,9000
14536958,45009,SWAP45,40000,,40000,0
14536958,45009,SWAP45,40000,,40000,0
14536958,45009,SWAP45,40000,,40000,0
14333013,44929,SWAP45,4500,9,9000,-4500
14350524,44937,SWAP45,15500,11,11000,4500
14365662,44943,SWAP45,15500,9,9000,6500
14391533,44953,SWAP45,15500,9,9000,6500
14379228,44949,SWAP45,24500,20,20000,4500
14422182,44966,SWAP45,40000,32,32000,8000
14404057,44958,SWAP45,11000,10,10000,1000
14439258,44972,SWAP45,30000,22,22000,8000
14464405,44981,SWAP45,11000,8,8000,3000
14455617,44978,SWAP45,40000,39,39000,1000
14477546,44987,SWAP45,11000,9,9000,2000
14477546,44987,SWAP45,11000,,11000,0
14519524,45002,SWAP45,30000,28,28000,2000
14519524,45002,SWAP45,30000,,30000,0
14519524,45002,SWAP45,30000,,30000,0
14501261,44995,SWAP45,19500,9,9000,10500
14490368,44992,SWAP45,23500,30,30000,-6500
14490368,44992,SWAP45,23500,,23500,0
14520576,45002,SWAP45,30000,31,31000,-1000
14520576,45002,SWAP45,30000,,30000,0
14520576,45002,SWAP45,30000,,30000,0
14506123,44998,SWAP45,40000,25,25000,15000
14474654,44986,SWAP45,40000,,40000,0
14474654,44986,SWAP45,40000,27,27000,13000
14455564,44978,SWAP45,4500,9,9000,-4500
14460583,44980,SWAP45,4500,9,9000,-4500
14439271,44972,SWAP45,20000,14,14000,6000
14404058,44958,SWAP45,11000,9,9000,2000
14422184,44966,SWAP45,40000,25,25000,15000
14379739,44949,SWAP45,44500,41,41000,3500
14391534,44953,SWAP45,34500,30,30000,4500
14361384,44942,SWAP45,34500,18,18000,16500
14344543,44935,SWAP45,15500,9,9000,6500
14329880,44928,SWAP45,15500,9,9000,6500
14534394,45008,SWAP45,25000,35,35000,-10000
14533426,45008,SWAP45,11000,9,9000,2000
14533426,45008,SWAP45,11000,,11000,0
14329890,44928,SWAP45,44500,32,32000,12500
14345421,44935,SWAP45,29500,17,17000,12500
14362283,44942,SWAP45,24500,18,18000,6500
14388167,44952,SWAP45,24500,15,15000,9500
14375215,44946,SWAP45,44500,10,10000,34500
14415426,44964,SWAP45,25000,24,24000,1000
14399762,44957,SWAP45,39500,40,40000,-500
14425869,44967,SWAP45,11000,8,8000,3000
14441702,44973,SWAP45,11000,9,9000,2000
14460578,44980,SWAP45,4500,28,28000,-23500
14457335,44979,SWAP45,11000,26,26000,-15000
14474656,44986,SWAP45,11000,8,8000,3000
14517027,45001,SWAP45,36000,39,39000,-3000
14517027,45001,SWAP45,36000,,36000,0
14501263,44995,SWAP45,25000,,25000,0
14501263,44995,SWAP45,25000,39,39000,-14000
14491229,44992,SWAP45,26000,24,24000,2000
14493148,44993,SWAP45,13500,14,14000,-500
14493148,44993,SWAP45,13500,,13500,0
14524302,45005,SWAP45,30000,,30000,0
14524302,45005,SWAP45,30000,17,17000,13000
14506128,44998,SWAP45,30000,9,9000,21000
14477547,44987,SWAP45,40000,40,40000,0
14464421,44981,SWAP45,22000,20,20000,2000
14452221,44977,SWAP45,21000,36,36000,-15000
14434006,44970,SWAP45,20000,24,24000,-4000
14399764,44957,SWAP45,39500,37,37000,2500
14415431,44964,SWAP45,30000,30,30000,0
14385131,44951,SWAP45,34500,15,15000,19500
14358270,44939,SWAP45,15500,10,10000,5500
14371237,44945,SWAP45,34500,17,17000,17500
14344545,44935,SWAP45,34500,29,29000,5500
14329892,44928,SWAP45,24500,30,30000,-5500
14336271,44930,SWAP45,24500,40,40000,-15500
14365502,44943,SWAP45,44500,34,34000,10500
14350017,44937,SWAP45,15500,17,17000,-1500
14380335,44949,SWAP45,44500,34,34000,10500
14391630,44953,SWAP45,29500,8,8000,21500
14419737,44965,SWAP45,11000,9,9000,2000
14404831,44959,SWAP45,31000,,31000,0
14404831,44959,SWAP45,31000,25,25000,6000
14437919,44971,SWAP45,10000,9,9000,1000
14457254,44979,SWAP45,30000,21,21000,9000
14474657,44986,SWAP45,30000,28,28000,2000
14519527,45002,SWAP45,11000,,11000,0
14519527,45002,SWAP45,11000,,11000,0
14519527,45002,SWAP45,11000,9,9000,2000
14491028,44992,SWAP45,12000,9,9000,3000
14501265,44995,SWAP45,40000,40,40000,0
14534395,45008,SWAP45,11000,9,9000,2000
14534395,45008,SWAP45,11000,,11000,0
14537448,45009,SWAP45,30000,,30000,0
14491373,44992,SWAP45,40000,38,38000,2000
14520578,45002,SWAP45,20000,,20000,0
14520578,45002,SWAP45,20000,22,22000,-2000
14506130,44998,SWAP45,20000,33,33000,-13000
14474658,44986,SWAP45,30000,27,27000,3000
14459975,44980,SWAP45,11000,9,9000,2000
14459975,44980,SWAP45,11000,,11000,0
14425870,44967,SWAP45,11000,8,8000,3000
14444998,44974,SWAP45,20000,34,34000,-14000
14399763,44957,SWAP45,39500,40,40000,-500
14413843,44963,SWAP45,11000,9,9000,2000
14388206,44952,SWAP45,44500,36,36000,8500
14373467,44946,SWAP45,15500,10,10000,5500
14362278,44942,SWAP45,44500,40,40000,4500
14347357,44936,SWAP45,26500,22,22000,4500
14332876,44929,SWAP45,34500,30,30000,4500
14339584,44931,SWAP45,34500,17,17000,17500
14367945,44944,SWAP45,15500,9,9000,6500
14354447,44938,SWAP45,15500,9,9000,6500
14384225,44950,SWAP45,44500,38,38000,6500
14396169,44956,SWAP45,39500,30,30000,9500
14413074,44963,SWAP45,40000,33,33000,7000
14442444,44973,SWAP45,35000,25,25000,10000
14425871,44967,SWAP45,11000,8,8000,3000
14457256,44979,SWAP45,40000,21,21000,19000
14468924,44984,SWAP45,20000,14,14000,6000
14519531,45002,SWAP45,11000,9,9000,2000
14519531,45002,SWAP45,11000,,11000,0
14519531,45002,SWAP45,11000,,11000,0
14496535,44994,SWAP45,30000,,30000,0
14496535,44994,SWAP45,30000,,30000,0
14496535,44994,SWAP45,30000,22,22000,8000
14481587,44988,SWAP45,40000,38,38000,2000
14533428,45008,SWAP45,20000,,20000,0
14533428,45008,SWAP45,20000,20,20000,0
14530366,45007,SWAP45,11000,,11000,0
14530366,45007,SWAP45,11000,,11000,0
14534327,45008,SWAP45,11000,9,9000,2000
14487236,44991,SWAP45,4500,10,10000,-5500
14487236,44991,SWAP45,4500,,4500,0
14512877,45000,SWAP45,11000,9,9000,2000
14471705,44985,SWAP45,12000,9,9000,3000
14457257,44979,SWAP45,20000,28,28000,-8000
14439266,44972,SWAP45,40000,27,27000,13000
14422186,44966,SWAP45,11000,9,9000,2000
14407525,44960,SWAP45,11000,9,9000,2000
14396178,44956,SWAP45,44500,40,40000,4500
14382347,44950,SWAP45,15500,8,8000,7500
14382347,44950,SWAP45,15500,,15500,0
14350532,44937,SWAP45,15500,9,9000,6500
14367372,44944,SWAP45,24500,20,20000,4500
14333219,44930,SWAP45,15500,9,9000,6500
14332099,44929,SWAP45,15500,9,9000,6500
14365566,44943,SWAP45,44500,31,31000,13500
14348371,44936,SWAP45,15500,8,8000,7500
14380337,44949,SWAP45,23500,18,18000,5500
14395697,44956,SWAP45,24500,16,16000,8500
14407527,44960,SWAP45,30000,32,32000,-2000
14422187,44966,SWAP45,30000,20,20000,10000
14439274,44972,SWAP45,40000,41,41000,-1000
14454355,44978,SWAP45,11000,9,9000,2000
14454355,44978,SWAP45,11000,,11000,0
14473225,44985,SWAP45,11000,9,9000,2000
14524303,45005,SWAP45,11000,9,9000,2000
14524303,45005,SWAP45,11000,,11000,0
14506136,44998,SWAP45,25000,,25000,0
14506136,44998,SWAP45,25000,28,28000,-3000
14490376,44992,SWAP45,18500,22,22000,-3500
14487237,44991,SWAP45,33500,30,30000,3500
14510236,44999,SWAP45,11000,,11000,0
14510236,44999,SWAP45,11000,9,9000,2000
14473435,44985,SWAP45,33500,37,37000,-3500
14455622,44978,SWAP45,11000,9,9000,2000
14439278,44972,SWAP45,12500,10,10000,2500
14413850,44963,SWAP45,11000,8,8000,3000
14399151,44957,SWAP45,29500,16,16000,13500
14384210,44950,SWAP45,15500,8,8000,7500
14353807,44938,SWAP45,15500,9,9000,6500
14367946,44944,SWAP45,15500,9,9000,6500
14338912,44931,SWAP45,24500,21,21000,3500
14338912,44931,SWAP45,24500,,24500,0
14528221,45006,SWAP45,11000,9,9000,2000
14534328,45008,SWAP45,30000,30,30000,0
14534328,45008,SWAP45,30000,,30000,0
14534328,45008,SWAP45,30000,28,28000,2000
14344546,44935,SWAP45,15500,9,9000,6500
14329894,44928,SWAP45,15500,9,9000,6500
14369960,44945,SWAP45,24500,14,14000,10500
14358302,44939,SWAP45,44500,29,29000,15500
14385964,44951,SWAP45,15500,8,8000,7500
14400049,44957,SWAP45,15500,9,9000,6500
14416694,44964,SWAP45,40000,32,32000,8000
14433050,44970,SWAP45,40000,31,31000,9000
14444997,44973,SWAP45,30000,,30000,0
14444997,44973,SWAP45,30000,20,20000,10000
14459947,44980,SWAP45,40000,21,21000,19000
14474659,44986,SWAP45,20000,19,19000,1000
14506142,44998,SWAP45,20000,17,17000,3000
14506142,44998,SWAP45,20000,,20000,0
14520582,45002,SWAP45,11000,,11000,0
14520582,45002,SWAP45,11000,,11000,0
14520582,45002,SWAP45,11000,11,11000,0
14490377,44992,SWAP45,4500,,4500,0
14490377,44992,SWAP45,4500,8,8000,-3500
14501271,44995,SWAP45,40000,30,30000,10000
14492229,44992,SWAP45,40000,17,17000,23000
14516740,45001,SWAP45,26500,,26500,0
14516740,45001,SWAP45,26500,22,22000,4500
14474660,44986,SWAP45,11000,8,8000,3000
14459960,44980,SWAP45,30000,9,9000,21000
14446666,44974,SWAP45,40000,8,8000,32000
14436149,44971,SWAP45,35000,21,21000,14000
14419738,44965,SWAP45,11000,9,9000,2000
14404832,44959,SWAP45,21000,17,17000,4000
14391535,44953,SWAP45,15500,9,9000,6500
14380339,44949,SWAP45,41500,38,38000,3500
14364027,44943,SWAP45,39500,33,33000,6500
14348375,44936,SWAP45,34500,31,31000,3500
14333046,44929,SWAP45,34500,17,17000,17500
14532996,45007,SWAP45,11000,,11000,0
14532996,45007,SWAP45,11000,9,9000,2000
14536959,45009,SWAP45,40000,,40000,0
14348380,44936,SWAP45,34500,16,16000,18500
14364034,44943,SWAP45,15500,22,22000,-6500
14380278,44949,SWAP45,34500,17,17000,17500
14380278,44949,SWAP45,34500,,34500,0
14380278,44949,SWAP45,34500,17,17000,17500
14380278,44949,SWAP45,34500,,34500,0
14400156,44957,SWAP45,34500,29,29000,5500
14413852,44963,SWAP45,11000,8,8000,3000
14434009,44970,SWAP45,22000,15,15000,7000
14450641,44977,SWAP45,30000,30,30000,0
14464749,44981,SWAP45,30000,30,30000,0
14464749,44981,SWAP45,30000,29,29000,1000
14477548,44987,SWAP45,11000,9,9000,2000
14520314,45002,SWAP45,35000,,35000,0
14520314,45002,SWAP45,35000,41,41000,-6000
14520314,45002,SWAP45,35000,,35000,0
14503320,44995,SWAP45,11000,8,8000,3000
14506144,44998,SWAP45,20000,37,37000,-17000
14524306,45005,SWAP45,25000,15,15000,10000
14491238,44992,SWAP45,30000,,30000,0
14491238,44992,SWAP45,30000,28,28000,2000
14474661,44986,SWAP45,11000,39,39000,-28000
14459972,44980,SWAP45,11000,9,9000,2000
14459972,44980,SWAP45,11000,,11000,0
14436154,44971,SWAP45,11000,9,9000,2000
14419740,44965,SWAP45,11000,9,9000,2000
14404059,44958,SWAP45,30000,16,16000,14000
14380341,44949,SWAP45,44500,36,36000,8500
14391631,44953,SWAP45,44500,37,37000,7500
14365507,44943,SWAP45,29500,20,20000,9500
14350018,44937,SWAP45,24500,25,25000,-500
14336273,44930,SWAP45,15500,8,8000,7500
14537452,45009,SWAP45,11000,,11000,0
14531003,45007,SWAP45,40000,,40000,0
14531003,45007,SWAP45,40000,38,38000,2000
14336274,44930,SWAP45,15500,9,9000,6500
14350027,44937,SWAP45,15500,9,9000,6500
14365642,44943,SWAP45,24500,21,21000,3500
14391634,44953,SWAP45,15500,8,8000,7500
14380342,44949,SWAP45,24500,15,15000,9500
14401916,44958,SWAP45,15500,9,9000,6500
14419027,44965,SWAP45,11000,9,9000,2000
14436156,44971,SWAP45,30000,17,17000,13000
14454356,44978,SWAP45,11000,8,8000,3000
14468927,44984,SWAP45,30000,9,9000,21000
14481593,44988,SWAP45,40000,21,21000,19000
14481593,44988,SWAP45,40000,22,22000,18000
14514888,45000,SWAP45,13500,8,8000,5500
14519533,45002,SWAP45,11000,,11000,0
14519533,45002,SWAP45,11000,,11000,0
14519533,45002,SWAP45,11000,9,9000,2000
14492202,44992,SWAP45,35000,39,39000,-4000
14501275,44995,SWAP45,8000,8,8000,0
14501275,44995,SWAP45,8000,,8000,0
14474662,44986,SWAP45,11000,8,8000,3000
14459970,44980,SWAP45,11000,,11000,0
14459970,44980,SWAP45,11000,9,9000,2000
14435389,44971,SWAP45,30000,22,22000,8000
14419030,44965,SWAP45,20000,20,20000,0
14401926,44958,SWAP45,44500,36,36000,8500
14373468,44946,SWAP45,24500,10,10000,14500
14373468,44946,SWAP45,24500,,24500,0
14388207,44952,SWAP45,15500,9,9000,6500
14388207,44952,SWAP45,15500,,15500,0
14362295,44942,SWAP45,44500,37,37000,7500
14347834,44936,SWAP45,29500,16,16000,13500
14333045,44929,SWAP45,29500,30,30000,-500
14534402,45008,SWAP45,11000,,11000,0
14534402,45008,SWAP45,11000,10,10000,1000
14533019,45007,SWAP45,4500,9,9000,-4500
14339585,44931,SWAP45,15500,8,8000,7500
14353332,44938,SWAP45,34500,23,23000,11500
14367957,44944,SWAP45,15500,9,9000,6500
14385133,44951,SWAP45,24500,21,21000,3500
14385133,44951,SWAP45,24500,20,20000,4500
14398888,44957,SWAP45,15500,9,9000,6500
14416648,44964,SWAP45,27000,17,17000,10000
14433051,44970,SWAP45,30000,18,18000,12000
14450642,44977,SWAP45,40000,39,39000,1000
14464390,44981,SWAP45,30000,27,27000,3000
14474663,44986,SWAP45,30000,8,8000,22000
14501279,44995,SWAP45,40000,39,39000,1000
14490949,44992,SWAP45,11000,10,10000,1000
14517037,45001,SWAP45,16000,15,15000,1000
14517037,45001,SWAP45,16000,,16000,0
14510558,44999,SWAP45,12000,,12000,0
14510558,44999,SWAP45,12000,12,12000,0
14486689,44991,SWAP45,24500,,24500,0
14486689,44991,SWAP45,24500,19,19000,5500
14468928,44984,SWAP45,11000,28,28000,-17000
14454358,44978,SWAP45,11000,9,9000,2000
14435396,44971,SWAP45,30000,28,28000,2000
14419034,44965,SWAP45,30000,23,23000,7000
14401929,44958,SWAP45,19500,12,12000,7500
14387935,44952,SWAP45,24500,18,18000,6500
14369963,44945,SWAP45,24500,19,19000,5500
14357492,44939,SWAP45,34500,28,28000,6500
14344547,44935,SWAP45,24500,16,16000,8500
14329895,44928,SWAP45,39500,18,18000,21500
14528341,45006,SWAP45,11000,9,9000,2000
14534405,45008,SWAP45,20000,20,20000,0
14534405,45008,SWAP45,20000,,20000,0
14530368,45007,SWAP45,20000,,20000,0
14530368,45007,SWAP45,20000,,20000,0
14329897,44928,SWAP45,15500,15,15000,500
14344549,44935,SWAP45,15500,8,8000,7500
14361171,44942,SWAP45,24500,19,19000,5500
14388168,44952,SWAP45,34500,27,27000,7500
14373469,44946,SWAP45,34500,10,10000,24500
14401933,44958,SWAP45,29500,23,23000,6500
14415432,44964,SWAP45,40000,8,8000,32000
14434012,44970,SWAP45,40000,41,41000,-1000
14450643,44977,SWAP45,20000,14,14000,6000
14477551,44987,SWAP45,11000,9,9000,2000
14464417,44981,SWAP45,12000,9,9000,3000
14496540,44994,SWAP45,40000,40,40000,0
14512873,45000,SWAP45,40000,40,40000,0
14512873,45000,SWAP45,40000,,40000,0
14524314,45005,SWAP45,40000,,40000,0
14524314,45005,SWAP45,40000,9,9000,31000
14510571,44999,SWAP45,35000,34,34000,1000
14487241,44991,SWAP45,13500,20,20000,-6500
14459959,44980,SWAP45,30000,18,18000,12000
14473227,44985,SWAP45,26000,30,30000,-4000
14444237,44973,SWAP45,40000,40,40000,0
14399766,44957,SWAP45,44500,40,40000,4500
14385966,44951,SWAP45,44500,9,9000,35500
14371239,44945,SWAP45,15500,9,9000,6500
14357433,44939,SWAP45,15500,9,9000,6500
14344550,44935,SWAP45,24500,25,25000,-500
14329903,44928,SWAP45,34500,27,27000,7500
14332100,44929,SWAP45,24500,15,15000,9500
14347289,44936,SWAP45,15500,9,9000,6500
14362280,44942,SWAP45,34500,28,28000,6500
14388230,44952,SWAP45,15500,9,9000,6500
14375218,44946,SWAP45,15500,10,10000,5500
14402007,44958,SWAP45,44500,39,39000,5500
14415434,44964,SWAP45,25000,15,15000,10000
14450645,44977,SWAP45,40000,40,40000,0
14434014,44970,SWAP45,12000,10,10000,2000
14477553,44987,SWAP45,20000,,20000,0
14477553,44987,SWAP45,20000,18,18000,2000
14464424,44981,SWAP45,32000,,32000,0
14464424,44981,SWAP45,32000,28,28000,4000
14493144,44993,SWAP45,23500,34,34000,-10500
14509241,44999,SWAP45,4500,9,9000,-4500
14509241,44999,SWAP45,4500,,4500,0
14509241,44999,SWAP45,4500,,4500,0
14524317,45005,SWAP45,20000,11,11000,9000
14537455,45009,SWAP45,11000,,11000,0
14535443,45008,SWAP45,11000,9,9000,2000
14520587,45002,SWAP45,30000,28,28000,2000
14506146,44998,SWAP45,25000,28,28000,-3000
14491254,44992,SWAP45,25000,18,18000,7000
14464427,44981,SWAP45,11000,9,9000,2000
14474664,44986,SWAP45,11000,14,14000,-3000
14433010,44970,SWAP45,40000,40,40000,0
14450646,44977,SWAP45,40000,9,9000,31000
14416653,44964,SWAP45,30000,32,32000,-2000
14401934,44958,SWAP45,39500,24,24000,15500
14375222,44946,SWAP45,15500,10,10000,5500
14388208,44952,SWAP45,15500,10,10000,5500
14362282,44942,SWAP45,24500,15,15000,9500
14347143,44936,SWAP45,34500,22,22000,12500
14333021,44929,SWAP45,29500,24,24000,5500
14329904,44928,SWAP45,44500,36,36000,8500
14369970,44945,SWAP45,34500,28,28000,6500
14357643,44939,SWAP45,15500,9,9000,6500
14385969,44951,SWAP45,15500,9,9000,6500
14399767,44957,SWAP45,29500,20,20000,9500
14413853,44963,SWAP45,25000,9,9000,16000
14454361,44978,SWAP45,11000,8,8000,3000
14436161,44971,SWAP45,11000,10,10000,1000
14468930,44984,SWAP45,30000,24,24000,6000
14486782,44991,SWAP45,4500,9,9000,-4500
14486782,44991,SWAP45,4500,,4500,0
14512871,45000,SWAP45,11000,17,17000,-6000
14530369,45007,SWAP45,11000,,11000,0
14530369,45007,SWAP45,11000,38,38000,-27000
14534408,45008,SWAP45,11000,24,24000,-13000
14520589,45002,SWAP45,11000,9,9000,2000
14520589,45002,SWAP45,11000,,11000,0
14520589,45002,SWAP45,11000,,11000,0
14506148,44998,SWAP45,40000,17,17000,23000
14490382,44992,SWAP45,13500,18,18000,-4500
14471757,44985,SWAP45,25000,23,23000,2000
14457336,44979,SWAP45,30000,17,17000,13000
14425874,44967,SWAP45,20000,17,17000,3000
14442453,44973,SWAP45,40000,8,8000,32000
14413139,44963,SWAP45,20000,17,17000,3000
14398562,44957,SWAP45,15500,9,9000,6500
14383114,44950,SWAP45,29500,18,18000,11500
14353213,44938,SWAP45,26500,19,19000,7500
14367975,44944,SWAP45,15500,8,8000,7500
14338920,44931,SWAP45,39500,14,14000,25500
14339587,44931,SWAP45,15500,8,8000,7500
14367979,44944,SWAP45,44500,16,16000,28500
14354655,44938,SWAP45,15500,9,9000,6500
14383115,44950,SWAP45,26500,21,21000,5500
14395698,44956,SWAP45,24500,16,16000,8500
14413075,44963,SWAP45,20000,20,20000,0
14442455,44973,SWAP45,11000,41,41000,-30000
14425876,44967,SWAP45,30000,26,26000,4000
14457250,44979,SWAP45,40000,9,9000,31000
14471828,44985,SWAP45,12000,10,10000,2000
14493135,44993,SWAP45,13500,20,20000,-6500
